file,course,source,start,end,text
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:36,3:43,them so one would be of this kind where them so one would be of this kind where so all the spanning trees of kfor so all the spanning trees of kfor so all the spanning trees of kfor will have precisely three edges so the will have precisely three edges so the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:43,3:52,will have precisely three edges so the ones which consists of the boundaries is ones which consists of the boundaries is ones which consists of the boundaries is a square there will be three of them so a square there will be three of them so a square there will be three of them so there is a missing edge here and there
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:52,3:59,there is a missing edge here and there there is a missing edge here and there are four ways you could choose them so are four ways you could choose them so are four ways you could choose them so there are four trees of this kind and if there are four trees of this kind and if
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,3:59,4:11,there are four trees of this kind and if you include the diagonal okay so you can you include the diagonal okay so you can you include the diagonal okay so you can include like both diagonal okay so these include like both diagonal okay so these include like both diagonal okay so these four are without including diagonal now
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:11,4:18,four are without including diagonal now four are without including diagonal now the choice becomes do you include two the choice becomes do you include two the choice becomes do you include two diagonals that include only one diagonal diagonals that include only one diagonal diagonals that include only one diagonal okay so lets just look at including two
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:18,4:24,okay so lets just look at including two okay so lets just look at including two diagonals so these are the two edges and diagonals so these are the two edges and diagonals so these are the two edges and the third edge that you want to add the third edge that you want to add
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:24,4:31,the third edge that you want to add could be any of the other four okay could be any of the other four okay could be any of the other four okay because each of them so if you had taken because each of them so if you had taken
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:31,4:37,because each of them so if you had taken this that will give you a spanning tree this that will give you a spanning tree this that will give you a spanning tree and so all those four choices would give and so all those four choices would give and so all those four choices would give you valid spanning trees so there are
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:37,4:44,you valid spanning trees so there are you valid spanning trees so there are four trees of that kind and if you four trees of that kind and if you four trees of that kind and if you choose to include just one diagonal okay choose to include just one diagonal okay
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:44,4:48,choose to include just one diagonal okay so let us say if we are using the one so let us say if we are using the one so let us say if we are using the one for diagonal the other case would be for diagonal the other case would be
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:48,5:12,for diagonal the other case would be symmetric now we can choose either these symmetric now we can choose either these symmetric now we can choose either these two this is yet another case so these are the four spanning trees so these are the four spanning trees that we will get if we choose to add the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:12,5:20,that we will get if we choose to add the that we will get if we choose to add the edge if we insist on having the edge if we insist on having the edge if we insist on having the edge you could add to what the degree of
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:20,5:25,edge you could add to what the degree of edge you could add to what the degree of this particular vertex one could be to this particular vertex one could be to this particular vertex one could be to in which case the only possibility is in which case the only possibility is
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:25,5:34,in which case the only possibility is this the degree could be this the degree could be this the degree could be in which case this is the only in which case this is the only in which case this is the only possibility the degree is there are possibility the degree is there are
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:34,5:42,possibility the degree is there are possibilities namely the these two so possibilities namely the these two so possibilities namely the these two so there are trees when you choose to there are trees when you choose to there are trees when you choose to include diagonal and the symmetric
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:42,5:49,include diagonal and the symmetric include diagonal and the symmetric case would be when you include the case would be when you include the case would be when you include the diagonals that are again more so the diagonals that are again more so the diagonals that are again more so the case where n is equal to the number of
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:49,5:57,case where n is equal to the number of case where n is equal to the number of spanning trees is going to be you can spanning trees is going to be you can spanning trees is going to be you can imagine that its going to be extremely imagine that its going to be extremely
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:57,6:04,imagine that its going to be extremely timeconsuming if we were trying to do timeconsuming if we were trying to do timeconsuming if we were trying to do the same thing for n is equal to so the same thing for n is equal to so the same thing for n is equal to so what will be the number when n is equal
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:04,6:11,what will be the number when n is equal what will be the number when n is equal to and so on so this is what we need to and so on so this is what we need to and so on so this is what we need to understand we need to count the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:11,6:19,to understand we need to count the to understand we need to count the number of spanning trees of the complete number of spanning trees of the complete number of spanning trees of the complete graph on n vertices and we will do it graph on n vertices and we will do it
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:19,6:32,graph on n vertices and we will do it why are a method known as proof or why are a method known as proof or why are a method known as proof or coding so you can look at these numbers coding so you can look at these numbers coding so you can look at these numbers and see if you can detect a pattern
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:32,6:46,and see if you can detect a pattern and see if you can detect a pattern there there there in any case from proof or coding what we in any case from proof or coding what we in any case from proof or coding what we know is the number of spanning trees of
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:46,6:51,know is the number of spanning trees of know is the number of spanning trees of k n so we are looking at labeling k n k n so we are looking at labeling k n k n so we are looking at labeling k n okay so these are and after we have
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:51,6:54,okay so these are and after we have okay so these are and after we have obtained the label in how many distinct obtained the label in how many distinct obtained the label in how many distinct spanning trees are there thats what we spanning trees are there thats what we
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:54,7:07,spanning trees are there thats what we want to count the number of spanning want to count the number of spanning want to count the number of spanning trees of k n is equal to n raise to n trees of k n is equal to n raise to n
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:07,7:11,trees of k n is equal to n raise to n minus this is the theorem that we minus this is the theorem that we minus this is the theorem that we would prove so our counters n raise to n would prove so our counters n raise to n
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:11,7:23,would prove so our counters n raise to n minus we can verify that when minus we can verify that when minus we can verify that when and this two three and four so to raise and this two three and four so to raise and this two three and four so to raise to two minus two thats going to be
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:23,7:30,to two minus two thats going to be to two minus two thats going to be raise to minus is going to be raise to minus is going to be raise to minus is going to be raise to minus is going to be raise to minus is going to be
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:30,7:38,raise to minus is going to be okay so all those cases we have verified okay so all those cases we have verified okay so all those cases we have verified we need to prove this in the general we need to prove this in the general we need to prove this in the general case and while proving this we will use
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:38,7:49,case and while proving this we will use case and while proving this we will use an interesting technique we will an interesting technique we will an interesting technique we will basically set up an isomorphism between basically set up an isomorphism between basically set up an isomorphism between two sets so lets look at this problem
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:49,7:54,two sets so lets look at this problem two sets so lets look at this problem youve given a particular set s and you youve given a particular set s and you youve given a particular set s and you want to count the number of elements in want to count the number of elements in
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:54,8:02,want to count the number of elements in it one way to count is to explicitly it one way to count is to explicitly it one way to count is to explicitly count the number of i mean enumerate the count the number of i mean enumerate the count the number of i mean enumerate the elements in s and then see what is its
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:02,8:12,elements in s and then see what is its elements in s and then see what is its count another way could be to set up a count another way could be to set up a count another way could be to set up a correspondence ok so you can set up a
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:12,8:18,correspondence ok so you can set up a correspondence ok so you can set up a correspondence with another set which is correspondence with another set which is correspondence with another set which is easier to count ok so this we can think easier to count ok so this we can think
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:18,8:25,easier to count ok so this we can think of us and easier to count set if we can of us and easier to count set if we can of us and easier to count set if we can find an isomorphism which maps every find an isomorphism which maps every
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:25,8:34,find an isomorphism which maps every element to a unique element in the other element to a unique element in the other element to a unique element in the other collection ok in such a way that every collection ok in such a way that every collection ok in such a way that every element of the other set is occurring as
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:34,8:38,element of the other set is occurring as element of the other set is occurring as the image of at least one of the the image of at least one of the the image of at least one of the elements if we can set up a bijection elements if we can set up a bijection
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:38,8:49,elements if we can set up a bijection between these two sets then we know that between these two sets then we know that between these two sets then we know that the counts are going to agree so there the counts are going to agree so there the counts are going to agree so there are many natural objects whose count is
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:49,8:56,are many natural objects whose count is are many natural objects whose count is n raise to n minus we will show that n raise to n minus we will show that n raise to n minus we will show that the spanning trees can be put in by the spanning trees can be put in by
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,8:56,9:05,the spanning trees can be put in by diction to one of those sets so one diction to one of those sets so one diction to one of those sets so one natural candidate for a set having n natural candidate for a set having n natural candidate for a set having n raise to n minus two elements would be
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:05,9:23,raise to n minus two elements would be raise to n minus two elements would be if you consider lists well think of if you consider lists well think of if you consider lists well think of this as an ordered lists of size n minus this as an ordered lists of size n minus
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:23,9:44,this as an ordered lists of size n minus  from said s consisting of n objects okay from said s consisting of n objects okay from said s consisting of n objects okay so we have a set let us call this set as so we have a set let us call this set as
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:44,9:55,so we have a set let us call this set as s now this set has n objects and we are s now this set has n objects and we are s now this set has n objects and we are allowed to form lists of these and the allowed to form lists of these and the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,9:55,10:03,allowed to form lists of these and the length of these lists is n minus the length of these lists is n minus the length of these lists is n minus the first element of course can be chosen in first element of course can be chosen in first element of course can be chosen in n ways and we are allowing repetitions
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:03,10:11,n ways and we are allowing repetitions n ways and we are allowing repetitions the second element also as n the second element also as n the second element also as n possibilities the n minus element can possibilities the n minus element can possibilities the n minus element can also have n possibility so they multiply
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:11,10:17,also have n possibility so they multiply also have n possibility so they multiply and therefore the total number of ways and therefore the total number of ways and therefore the total number of ways of having these lists clearly is n raise of having these lists clearly is n raise
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:17,10:24,of having these lists clearly is n raise to n minus so this is one of the to n minus so this is one of the to n minus so this is one of the quantities that we have now we have this quantities that we have now we have this
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:24,10:30,quantities that we have now we have this collection of the set our main set that collection of the set our main set that collection of the set our main set that we are interested in lets call it as t we are interested in lets call it as t
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:30,10:36,we are interested in lets call it as t t consists of all the spanning trees of t consists of all the spanning trees of t consists of all the spanning trees of k n okay so if you are able to find a k n okay so if you are able to find a
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:36,10:46,k n okay so if you are able to find a bisection such that each such list bisection such that each such list bisection such that each such list corresponds to one unique element of the corresponds to one unique element of the corresponds to one unique element of the set of spanning trees then what we know
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:46,10:52,set of spanning trees then what we know set of spanning trees then what we know is that the counts match and this by is that the counts match and this by is that the counts match and this by diction is basically known as the diction is basically known as the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,10:52,11:08,diction is basically known as the proofer coding so let us see what is proofer coding so let us see what is proofer coding so let us see what is this by direction the by diction will be this by direction the by diction will be this by direction the by diction will be given by our means of an algorithm
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:08,11:28,so we will assume that we are given a so we will assume that we are given a tree so input is a tree whose vertices tree so input is a tree whose vertices tree so input is a tree whose vertices are from the set s and we are going to
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:28,11:34,are from the set s and we are going to are from the set s and we are going to assume that the set s is an ordered set assume that the set s is an ordered set assume that the set s is an ordered set in this in the sense given two elements
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:34,11:37,in this in the sense given two elements in this in the sense given two elements will set we can say which is the larger will set we can say which is the larger will set we can say which is the larger element which is a smaller element and
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:37,11:45,element which is a smaller element and element which is a smaller element and so on okay so on okay so on okay so well assume that there is a total so well assume that there is a total so well assume that there is a total order on the set s and the output will
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,11:45,12:10,order on the set s and the output will order on the set s and the output will be a sequence of length n minus or a be a sequence of length n minus or a be a sequence of length n minus or a list of n minus elements
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:10,12:18,so proofer coding basically when given so proofer coding basically when given an input tree it will produce an output an input tree it will produce an output an input tree it will produce an output sequence what we will need to show is sequence what we will need to show is
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:18,12:28,sequence what we will need to show is that every sequence will be generated by that every sequence will be generated by that every sequence will be generated by precisely one tree when we look at this precisely one tree when we look at this precisely one tree when we look at this encoding when we look at the algorithm
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:28,12:32,encoding when we look at the algorithm encoding when we look at the algorithm for encoding we can see that if you are for encoding we can see that if you are for encoding we can see that if you are given a tree theres only a unique given a tree theres only a unique
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:32,12:40,given a tree theres only a unique sequence that can be produced the sequence that can be produced the sequence that can be produced the sequence produce will be unique but what sequence produce will be unique but what sequence produce will be unique but what we will argue is that for every sequence
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:40,12:45,we will argue is that for every sequence we will argue is that for every sequence there is a tree which generates that as there is a tree which generates that as there is a tree which generates that as well and there is precisely one tree well and there is precisely one tree
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:45,12:52,well and there is precisely one tree which will generate that so lets see which will generate that so lets see which will generate that so lets see what encoding is so the proof for code what encoding is so the proof for code what encoding is so the proof for code is generated in an algorithmic fashion
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,12:52,13:01,is generated in an algorithmic fashion is generated in an algorithmic fashion so this is the iterative step okay so we so this is the iterative step okay so we so this is the iterative step okay so we will repeatedly do this iterative step will repeatedly do this iterative step
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,13:01,13:20,will repeatedly do this iterative step for n minus steps what we do is pick for n minus steps what we do is pick for n minus steps what we do is pick the least valued leaf node so youve the least valued leaf node so youve the least valued leaf node so youve given a tree so the tree must surely
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,13:20,13:25,given a tree so the tree must surely given a tree so the tree must surely have some leaf nodes amongst the leaf have some leaf nodes amongst the leaf have some leaf nodes amongst the leaf node find the smallest value dilip node node find the smallest value dilip node
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,13:25,13:34,node find the smallest value dilip node delete that node along with the edge delete that node along with the edge delete that node along with the edge that it is along with the so since its that it is along with the so since its that it is along with the so since its a leaf node its connected to one node
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,13:34,13:58,a leaf node its connected to one node a leaf node its connected to one node delete that particular edge and output the neighbor of the deleted and output the neighbor of the deleted node okay since it is a leaf node its node okay since it is a leaf node its
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,13:58,14:05,node okay since it is a leaf node its neighbor is unique it is precisely one neighbor is unique it is precisely one neighbor is unique it is precisely one neighbor so that neighbor we will output neighbor so that neighbor we will output neighbor so that neighbor we will output and we repeatedly do this for n minus
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:05,14:13,and we repeatedly do this for n minus and we repeatedly do this for n minus two steps we get a sequence of n minus two steps we get a sequence of n minus two steps we get a sequence of n minus two elements so the easy factors every
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:13,14:31,two elements so the easy factors every two elements so the easy factors every three produces a unique list of n minus three produces a unique list of n minus three produces a unique list of n minus two elements okay two elements okay two elements okay so there if you give a tree the answer
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:31,14:37,so there if you give a tree the answer so there if you give a tree the answer is unique but it could happen that two is unique but it could happen that two is unique but it could happen that two trees could give rise to the same list
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:37,14:43,trees could give rise to the same list trees could give rise to the same list it could also happen that certain lists it could also happen that certain lists it could also happen that certain lists cannot be produced by any tree we will cannot be produced by any tree we will
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:43,14:50,cannot be produced by any tree we will rule out both these cases this factors rule out both these cases this factors rule out both these cases this factors obvious the the fact that every tree obvious the the fact that every tree obvious the the fact that every tree produces a unique list is obvious
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:50,14:59,produces a unique list is obvious produces a unique list is obvious because the algorithm has no randomness because the algorithm has no randomness because the algorithm has no randomness and i mean at each step since the least and i mean at each step since the least and i mean at each step since the least valued leaf node is pick that is unique
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,14:59,15:05,valued leaf node is pick that is unique valued leaf node is pick that is unique and its neighbor is also unique and and its neighbor is also unique and and its neighbor is also unique and therefore if you give a particular tree therefore if you give a particular tree
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,15:05,15:41,therefore if you give a particular tree the output list is automatically fixed the output list is automatically fixed the output list is automatically fixed lets work this out for an example okay so suppose we look at this okay so suppose we look at this particular tree the leaf nodes are nodes
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,15:41,15:51,particular tree the leaf nodes are nodes particular tree the leaf nodes are nodes amp and the least valued leaf node amp and the least valued leaf node amp and the least valued leaf node is so we will delete that and its is so we will delete that and its
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,15:51,16:02,is so we will delete that and its neighbor as so thats what we will neighbor as so thats what we will neighbor as so thats what we will first note ok and now if you look at the first note ok and now if you look at the first note ok and now if you look at the remaining tree the least valued leaf
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:02,16:08,remaining tree the least valued leaf remaining tree the least valued leaf node is the node number or the vertex node is the node number or the vertex node is the node number or the vertex number and its neighbor is so we number and its neighbor is so we
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:08,16:19,number and its neighbor is so we will remove this and we will write out will remove this and we will write out will remove this and we will write out the number now amongst the remaining the number now amongst the remaining the number now amongst the remaining nodes the leaf are amp
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:19,16:32,nodes the leaf are amp nodes the leaf are amp the leaves being and its neighbor is the leaves being and its neighbor is the leaves being and its neighbor is so we will basically remove five and so we will basically remove five and so we will basically remove five and after that we will remove then after
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:32,16:39,after that we will remove then after after that we will remove then after we remove amp we remove amp we remove amp and both their neighbors with so when and both their neighbors with so when and both their neighbors with so when is removed we get a amp is removed
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:39,16:49,is removed we get a amp is removed is removed we get a amp is removed we again get a and at this point the we again get a and at this point the we again get a and at this point the tree consists of amp and if we look
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:49,16:56,tree consists of amp and if we look tree consists of amp and if we look at the leaves that are precisely at the leaves that are precisely at the leaves that are precisely leaves amp the least valued one is leaves amp the least valued one is leaves amp the least valued one is and its neighbors
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,16:56,17:10,and its neighbors and its neighbors okay so this is the sequence that we okay so this is the sequence that we okay so this is the sequence that we get okay now what we will sheamus if we get okay now what we will sheamus if we get okay now what we will sheamus if we know the underlying vertex set from that
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:10,17:25,know the underlying vertex set from that know the underlying vertex set from that information and from this numbers information and from this numbers information and from this numbers we can recover back the tree so i we can recover back the tree so i we can recover back the tree so i hope this process is clear we can just
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:25,17:30,hope this process is clear we can just hope this process is clear we can just the interative step is at each stage but the interative step is at each stage but the interative step is at each stage but the least valued leaf node delete the the least valued leaf node delete the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:30,17:37,the least valued leaf node delete the edge corresponding to it and we note the edge corresponding to it and we note the edge corresponding to it and we note the neighbor of the deleted node okay so neighbor of the deleted node okay so neighbor of the deleted node okay so lets just look at this sequence
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:37,17:52,lets just look at this sequence lets just look at this sequence and try and generate the tree back suppose we know just this information suppose we know just this information and we dont have access to what was the and we dont have access to what was the and we dont have access to what was the original tree from this can be recovered
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:52,17:59,original tree from this can be recovered original tree from this can be recovered back the tree if you look at the back the tree if you look at the back the tree if you look at the sequence one thing that we know is there sequence one thing that we know is there
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,17:59,18:35,sequence one thing that we know is there are two facts that we can know every leaf node will be absent from the leaf node will be absent from the proofer code and the second aspect is proofer code and the second aspect is proofer code and the second aspect is every internal node will be present in
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,18:35,18:42,every internal node will be present in every internal node will be present in the proofer code why is this so the leaf the proofer code why is this so the leaf the proofer code why is this so the leaf node the only numbers which appear in node the only numbers which appear in
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,18:42,18:51,node the only numbers which appear in this till are internal nodes thats this till are internal nodes thats this till are internal nodes thats because the leaf node is a node that you because the leaf node is a node that you because the leaf node is a node that you would remove and when it is removed the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,18:51,18:58,would remove and when it is removed the would remove and when it is removed the node itself was never written but its node itself was never written but its node itself was never written but its neighbor is written so anything which neighbor is written so anything which neighbor is written so anything which appear in the proofer code at some time
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,18:58,19:03,appear in the proofer code at some time appear in the proofer code at some time it will have to be an internal node so it will have to be an internal node so it will have to be an internal node so we can clearly see that the leaf nodes
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:03,19:07,we can clearly see that the leaf nodes we can clearly see that the leaf nodes will be surely absent from the proofer will be surely absent from the proofer will be surely absent from the proofer code if you look at the process of code if you look at the process of
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:07,19:13,code if you look at the process of generating the proofer code we starting generating the proofer code we starting generating the proofer code we starting at a tree and we are systematically at a tree and we are systematically at a tree and we are systematically removing the edges so there will be a
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:13,19:19,removing the edges so there will be a removing the edges so there will be a point at which any node its degree will point at which any node its degree will point at which any node its degree will keep on decreasing and there will be a keep on decreasing and there will be a
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:19,19:27,keep on decreasing and there will be a point when it is a it becomes either point when it is a it becomes either point when it is a it becomes either or in the process of generating the or in the process of generating the or in the process of generating the proofer code we took a tree and we were
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:27,19:32,proofer code we took a tree and we were proofer code we took a tree and we were removing the edges one after other if removing the edges one after other if removing the edges one after other if you look at the initial tree the process you look at the initial tree the process
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:32,19:40,you look at the initial tree the process of generating the proofer code basically of generating the proofer code basically of generating the proofer code basically removes an edge from the tree removes an edge from the tree removes an edge from the tree one edge at a time so every internal
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:40,19:45,one edge at a time so every internal one edge at a time so every internal node is going to lose some of the edges node is going to lose some of the edges node is going to lose some of the edges corresponding to it and when this corresponding to it and when this
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:45,19:53,corresponding to it and when this happens that node is going to appear in happens that node is going to appear in happens that node is going to appear in the proofer code and therefore we can the proofer code and therefore we can the proofer code and therefore we can argue that every internal node will be
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,19:53,20:00,argue that every internal node will be argue that every internal node will be present in the proofer code ok if you present in the proofer code ok if you present in the proofer code ok if you note these things note these things note these things we know by looking at the prefer quote
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:00,20:07,we know by looking at the prefer quote we know by looking at the prefer quote two four three three three four that the two four three three three four that the two four three three three four that the leaf nodes essentially had to be the leaf nodes essentially had to be the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:07,20:14,leaf nodes essentially had to be the missing numbers so this is a sequence of missing numbers so this is a sequence of missing numbers so this is a sequence of length the length is six and if the length the length is six and if the length the length is six and if the vertices were numbered one to eight the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:14,20:22,vertices were numbered one to eight the vertices were numbered one to eight the leaf nodes would have been one five six leaf nodes would have been one five six leaf nodes would have been one five six seven eight okay we can look at the seven eight okay we can look at the
217.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,20:22,20:32,seven eight okay we can look at the diagram and see that this is indeed the diagram and see that this is indeed the diagram and see that this is indeed the case one five six seven and eight and case one five six seven and eight and case one five six seven and eight and amongst these the first one to be
