file,course,source,start,end,text
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:17,26:28,axiom you could use an ask axiom axiom you could use an ask axiom anywhere in the proof so beta i is anywhere in the proof so beta i is anywhere in the proof so beta i is either an axiom or follows from beta either an axiom or follows from beta
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:28,26:42,either an axiom or follows from beta through beta i minus the previous through beta i minus the previous through beta i minus the previous formula in the proof by some rule of formula in the proof by some rule of formula in the proof by some rule of inference
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:42,26:51,so this is our notion of a proof we have so this is our notion of a proof we have a set of axioms and we have a set of a set of axioms and we have a set of a set of axioms and we have a set of rules of inference a proof is a sequence
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:51,26:55,rules of inference a proof is a sequence rules of inference a proof is a sequence of formulae beta through beta and so of formulae beta through beta and so of formulae beta through beta and so that the first formula in the sequence that the first formula in the sequence
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,26:55,27:03,that the first formula in the sequence is necessarily an axiom and any is necessarily an axiom and any is necessarily an axiom and any subsequent formula in the proof itself subsequent formula in the proof itself subsequent formula in the proof itself is either an axiom or follows from the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:03,27:08,is either an axiom or follows from the is either an axiom or follows from the previous formula in the proof by some previous formula in the proof by some previous formula in the proof by some rule of inference so what it means is rule of inference so what it means is
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:08,27:13,rule of inference so what it means is that within a proof you can use an axiom that within a proof you can use an axiom that within a proof you can use an axiom anywhere you want and at any point in anywhere you want and at any point in
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:13,27:20,anywhere you want and at any point in time you can use some of the previous time you can use some of the previous time you can use some of the previous formula combine them to using a rule of formula combine them to using a rule of formula combine them to using a rule of inference to create a new formula which
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:20,27:24,inference to create a new formula which inference to create a new formula which could be the next formula within the could be the next formula within the could be the next formula within the proof so such a sequence of formula is proof so such a sequence of formula is
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:24,27:51,proof so such a sequence of formula is called a proof so now let us see a proof called a proof so now let us see a proof called a proof so now let us see a proof system for propositional calculus a pro system p for propositional a pro system p for propositional calculus consists of some axioms that
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,27:51,28:05,calculus consists of some axioms that calculus consists of some axioms that are called logical axioms so axioms are called logical axioms so axioms are called logical axioms so axioms could be classified into logical axioms could be classified into logical axioms could be classified into logical axioms and proper axioms so the logical axioms
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:05,28:12,and proper axioms so the logical axioms and proper axioms so the logical axioms would belong to these templates so in would belong to these templates so in would belong to these templates so in this proof system that we are going to this proof system that we are going to
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:12,28:25,this proof system that we are going to talk about there are three templates talk about there are three templates talk about there are three templates these templates are these the first in these templates are these the first in these templates are these the first in template is of the form alpha implies
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:25,28:37,template is of the form alpha implies template is of the form alpha implies beta implies alpha this is the first beta implies alpha this is the first beta implies alpha this is the first template so from this template you can template so from this template you can template so from this template you can form concrete axioms by substituting
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:37,28:51,form concrete axioms by substituting form concrete axioms by substituting formula for alpha beta and alpha and formula for alpha beta and alpha and formula for alpha beta and alpha and beta in this case so you could write a beta in this case so you could write a beta in this case so you could write a implies a implies a a implies a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:51,28:59,implies a implies a a implies a implies a implies a a implies a implies a and so on so these are all implies a and so on so these are all implies a and so on so these are all concrete formally that are derived using concrete formally that are derived using
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,28:59,29:16,concrete formally that are derived using this template therefore we will say that this template therefore we will say that this template therefore we will say that a is an axiom schema the second axiom or the second family of the second axiom or the second family of axioms of this form alpha implies beta
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:16,29:32,axioms of this form alpha implies beta axioms of this form alpha implies beta implies gamma implies alpha implies beta implies gamma implies alpha implies beta implies gamma implies alpha implies beta implies alpha implies gamma and the implies alpha implies gamma and the implies alpha implies gamma and the third family of axioms says that not
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:32,29:48,third family of axioms says that not third family of axioms says that not alpha implies not beta implies not alpha alpha implies not beta implies not alpha alpha implies not beta implies not alpha implies beta guys alpha so that these implies beta guys alpha so that these implies beta guys alpha so that these are the three families of axioms that we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:48,29:53,are the three families of axioms that we are the three families of axioms that we have these are the families of logical have these are the families of logical have these are the families of logical axioms by substituting any formula in a axioms by substituting any formula in a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,29:53,30:00,axioms by substituting any formula in a wellformed formula for alpha beta and wellformed formula for alpha beta and wellformed formula for alpha beta and gamma in these templates we can derive gamma in these templates we can derive gamma in these templates we can derive an infinite number of logical axioms so
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,30:00,30:13,an infinite number of logical axioms so an infinite number of logical axioms so p consists of an infinite number of p consists of an infinite number of p consists of an infinite number of logical axioms in addition to that we logical axioms in addition to that we logical axioms in addition to that we could also have coral proper axioms let
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,30:13,30:20,could also have coral proper axioms let could also have coral proper axioms let us say we have a set of proper axioms us say we have a set of proper axioms us say we have a set of proper axioms called gamma so this could be any set of
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,30:20,30:38,called gamma so this could be any set of called gamma so this could be any set of arbitrary formula that suits our arbitrary formula that suits our arbitrary formula that suits our convenience and we have only one rule of convenience and we have only one rule of convenience and we have only one rule of inference
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,30:38,30:57,this rule of inference is called modus this rule of inference is called modus ponens or mp for short it is triplets of ponens or mp for short it is triplets of ponens or mp for short it is triplets of this form alpha alpha implies beta and this form alpha alpha implies beta and
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,30:57,31:14,this form alpha alpha implies beta and beta where alpha and beta are well beta where alpha and beta are well beta where alpha and beta are well formed formula or we could write like formed formula or we could write like formed formula or we could write like this a rule of inference could be
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:14,31:23,this a rule of inference could be this a rule of inference could be written like this when you have alpha written like this when you have alpha written like this when you have alpha and alpha implies beta then beta is and alpha implies beta then beta is and alpha implies beta then beta is derive about so what it means is that
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:23,31:29,derive about so what it means is that derive about so what it means is that within a proof if you have already within a proof if you have already within a proof if you have already proved alpha and you have proved alpha proved alpha and you have proved alpha
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:29,31:40,proved alpha and you have proved alpha implies beta then as the next step in implies beta then as the next step in implies beta then as the next step in the proof you could write beta that is the proof you could write beta that is the proof you could write beta that is if alpha and alpha implies beta are
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:40,31:46,if alpha and alpha implies beta are if alpha and alpha implies beta are among the previous formula within the among the previous formula within the among the previous formula within the proof then the next formula within the proof then the next formula within the proof then the next formula within the proof could be beaten so this is a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:46,31:51,proof could be beaten so this is a proof could be beaten so this is a rewriting rule called modus ponens so rewriting rule called modus ponens so rewriting rule called modus ponens so this is the only role of inference that this is the only role of inference that
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,31:51,32:10,this is the only role of inference that we have so in the sense our axioms are logical axioms or the fall formally the logical axioms or the fall formally the set of formulae in the set of formula set of formulae in the set of formula set of formulae in the set of formula gamma so axioms are from these and mp is
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:10,32:15,gamma so axioms are from these and mp is gamma so axioms are from these and mp is our only rule of inference therefore a our only rule of inference therefore a our only rule of inference therefore a proof will consist of a sequence beta proof will consist of a sequence beta
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:15,32:22,proof will consist of a sequence beta through beta n where beta is through beta n where beta is through beta n where beta is necessarily an axiom its either a necessarily an axiom its either a necessarily an axiom its either a logical axiom or is a formula from gamma
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:22,32:29,logical axiom or is a formula from gamma logical axiom or is a formula from gamma and any subsequent formula is either a and any subsequent formula is either a and any subsequent formula is either a logical axiom or a formula from gamma or logical axiom or a formula from gamma or
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:29,32:39,logical axiom or a formula from gamma or follows from two previous formally by follows from two previous formally by follows from two previous formally by modus ponens so such a sequence of modus ponens so such a sequence of modus ponens so such a sequence of formulae is what we call a proof so you
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:39,32:47,formulae is what we call a proof so you formulae is what we call a proof so you may have noticed that here in our system may have noticed that here in our system may have noticed that here in our system we have only two logical connectives for we have only two logical connectives for
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:47,32:56,we have only two logical connectives for example we have negation and implication example we have negation and implication example we have negation and implication but but but having used any other connective that is having used any other connective that is having used any other connective that is because the set is a complete set of
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,32:56,33:06,because the set is a complete set of because the set is a complete set of connectives why is that thats because connectives why is that thats because connectives why is that thats because we know that x implies alpha x implies y we know that x implies alpha x implies y
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:06,33:23,we know that x implies alpha x implies y is logically equivalent to x bar or y is logically equivalent to x bar or y is logically equivalent to x bar or y negation of x or y therefore negation of negation of x or y therefore negation of negation of x or y therefore negation of x implies y will be logically equal into
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:23,33:30,x implies y will be logically equal into x implies y will be logically equal into negation of negation of x or y but negation of negation of x or y but negation of negation of x or y but negation of negation of x is the same as negation of negation of x is the same as
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:30,33:40,negation of negation of x is the same as x therefore negation of x implies y is x therefore negation of x implies y is x therefore negation of x implies y is nothing but the r of x and y that is or nothing but the r of x and y that is or
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:40,33:48,nothing but the r of x and y that is or can be synthesized using negation and can be synthesized using negation and can be synthesized using negation and implication now we know that or and not implication now we know that or and not implication now we know that or and not together form a complete set of
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:48,33:58,together form a complete set of together form a complete set of connectives therefore negation and connectives therefore negation and connectives therefore negation and implication also form a complete set of implication also form a complete set of implication also form a complete set of connectors therefore in our system if we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,33:58,34:07,connectors therefore in our system if we connectors therefore in our system if we have only these two connectives still we have only these two connectives still we have only these two connectives still we can synthesize any boolean function as can synthesize any boolean function as can synthesize any boolean function as we have seen before so that is why we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,34:07,34:30,we have seen before so that is why we we have seen before so that is why we have used only these two connectives in have used only these two connectives in have used only these two connectives in our system now let us see a sample proof when we write like this what we mean is
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,34:30,34:53,when we write like this what we mean is that alpha is provable from the logical that alpha is provable from the logical that alpha is provable from the logical axioms alone without any proper axioms when we write like this what we say is when we write like this what we say is that alpha is provable from gamma so in
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,34:53,34:58,that alpha is provable from gamma so in that alpha is provable from gamma so in this case what we mean is that from this case what we mean is that from this case what we mean is that from logical axioms and the set of proper logical axioms and the set of proper
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,34:58,35:17,logical axioms and the set of proper axioms gamma alpha is provable so in the axioms gamma alpha is provable so in the axioms gamma alpha is provable so in the sense well show that alpha implies alpha disprovable from alpha implies alpha disprovable from gamma so this is what we want to
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,35:17,35:26,gamma so this is what we want to gamma so this is what we want to establish alpha implies alpha is establish alpha implies alpha is establish alpha implies alpha is provable from let us say nothing that is provable from let us say nothing that is provable from let us say nothing that is from logical axioms alone we can prove
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,35:26,35:33,from logical axioms alone we can prove from logical axioms alone we can prove alpha implies alpha so what how we prove alpha implies alpha so what how we prove alpha implies alpha so what how we prove is this the first statement has to be is this the first statement has to be
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,35:33,36:00,is this the first statement has to be necessarily an axiom so the axiom that necessarily an axiom so the axiom that necessarily an axiom so the axiom that we chooses this so this is the first statement in the so this is the first statement in the proof the first statement has to be
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:00,36:05,proof the first statement has to be proof the first statement has to be necessarily an axiom now is this an necessarily an axiom now is this an necessarily an axiom now is this an axiom we find that it is indeed an axiom axiom we find that it is indeed an axiom
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:05,36:15,axiom we find that it is indeed an axiom because this is from the second template because this is from the second template because this is from the second template in the second template we have alpha in the second template we have alpha in the second template we have alpha implies beta implies gamma implies alpha
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:15,36:22,implies beta implies gamma implies alpha implies beta implies gamma implies alpha implies beta implies alpha implies gamma implies beta implies alpha implies gamma implies beta implies alpha implies gamma so if you substitute alpha implies alpha so if you substitute alpha implies alpha so if you substitute alpha implies alpha for beta and alpha for gamma what we get
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:22,36:33,for beta and alpha for gamma what we get for beta and alpha for gamma what we get is exactly this so this is an instance is exactly this so this is an instance is exactly this so this is an instance of axiom schema by substituting alpha of axiom schema by substituting alpha
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:33,36:46,of axiom schema by substituting alpha implies alpha for beta and alpha for implies alpha for beta and alpha for implies alpha for beta and alpha for gamma this is what we get so this is the gamma this is what we get so this is the gamma this is what we get so this is the first statement in our proof the second
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,36:46,37:09,first statement in our proof the second first statement in our proof the second statement in our prefers alpha implies alpha implies alpha implies alpha this alpha implies alpha implies alpha this you can see is an instance of axiom you can see is an instance of axiom you can see is an instance of axiom schema one if you substitute beta for or
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:09,37:15,schema one if you substitute beta for or schema one if you substitute beta for or the alpha implies alpha for beta in the alpha implies alpha for beta in the alpha implies alpha for beta in axiom schema this is precisely what we axiom schema this is precisely what we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:15,37:27,axiom schema this is precisely what we get so this is the second statement in get so this is the second statement in get so this is the second statement in the proof then the third statement is an the proof then the third statement is an the proof then the third statement is an implication and phi implies alpha
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:27,37:41,implication and phi implies alpha implication and phi implies alpha implies alpha implies alpha implies implies alpha implies alpha implies implies alpha implies alpha implies informant how do we get this we get this from the how do we get this we get this from the first two statements so if you observe
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:41,37:49,first two statements so if you observe first two statements so if you observe the first two statements we find that the first two statements we find that the first two statements we find that the second statement is in fact the the second statement is in fact the the second statement is in fact the antecedent of the implication which is
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:49,37:58,antecedent of the implication which is antecedent of the implication which is the first statement the second statement the first statement the second statement the first statement the second statement and the antecedent here are identical and the antecedent here are identical and the antecedent here are identical therefore once we have these two
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,37:58,38:02,therefore once we have these two therefore once we have these two statements in our proof we can apply the statements in our proof we can apply the statements in our proof we can apply the rule of inference modus ponens on these rule of inference modus ponens on these
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:02,38:11,rule of inference modus ponens on these and we can write the consequent as the and we can write the consequent as the and we can write the consequent as the next statement that is precisely what we next statement that is precisely what we next statement that is precisely what we have done this happens to be the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:11,38:18,have done this happens to be the have done this happens to be the consequent of the first statement in the consequent of the first statement in the consequent of the first statement in the proof so this is by modus ponens on proof so this is by modus ponens on
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:18,38:38,proof so this is by modus ponens on statements one and two and then we have statements one and two and then we have statements one and two and then we have alpha implies alpha implies alpha oh by alpha implies alpha implies alpha oh by alpha implies alpha implies alpha oh by a if in axiom schema you substitute
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:38,38:47,a if in axiom schema you substitute a if in axiom schema you substitute alpha for beta this is precisely what alpha for beta this is precisely what alpha for beta this is precisely what you get alpha implies alpha implies you get alpha implies alpha implies you get alpha implies alpha implies alpha so this is the fourth statement in
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:47,38:54,alpha so this is the fourth statement in alpha so this is the fourth statement in the proof now you compare the third the proof now you compare the third the proof now you compare the third statement with the fourth statement we statement with the fourth statement we statement with the fourth statement we find that the fourth statement is the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,38:54,39:06,find that the fourth statement is the find that the fourth statement is the same as the antecedent of the third same as the antecedent of the third same as the antecedent of the third statement therefore we can now derive statement therefore we can now derive statement therefore we can now derive the consequent of the third statement as
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:06,39:13,the consequent of the third statement as the consequent of the third statement as the next statement in the proof and this the next statement in the proof and this the next statement in the proof and this is precisely what we wanted to prove we is precisely what we wanted to prove we
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:13,39:21,is precisely what we wanted to prove we wanted to show that alpha implies alpha wanted to show that alpha implies alpha wanted to show that alpha implies alpha is provable from logical axioms alone is provable from logical axioms alone is provable from logical axioms alone that is precisely what we have done so
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:21,39:31,that is precisely what we have done so that is precisely what we have done so this is an example of a proof in our this is an example of a proof in our this is an example of a proof in our system now we prove what is called the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:31,39:43,system now we prove what is called the system now we prove what is called the soundness of the system of logic we say that a of the system of logic we say that a system of logic is sound if whatever you system of logic is sound if whatever you
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:43,39:53,system of logic is sound if whatever you prove in that system happens to be the prove in that system happens to be the prove in that system happens to be the logical consequences in other words if logical consequences in other words if logical consequences in other words if you take gamma as the set of proper
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,39:53,40:11,you take gamma as the set of proper you take gamma as the set of proper axioms and manage to prove alpha then alpha is indeed a logical consequence of alpha is indeed a logical consequence of gamma that is whatever you prove is a gamma that is whatever you prove is a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,40:11,40:26,gamma that is whatever you prove is a logical consequence therefore the system logical consequence therefore the system logical consequence therefore the system of proof that we have is sound so how do of proof that we have is sound so how do of proof that we have is sound so how do you prove this
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,40:26,40:32,if alpha is provable from gamma that is if alpha is provable from gamma that is what we have assumed alpha is provable what we have assumed alpha is provable what we have assumed alpha is provable from gamma and then we want to show that from gamma and then we want to show that
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,40:32,40:42,from gamma and then we want to show that alpha is indeed a logical consequence of alpha is indeed a logical consequence of alpha is indeed a logical consequence of gamma if this is provable from gamma gamma if this is provable from gamma gamma if this is provable from gamma then there exists a sequence beta
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,40:42,40:53,then there exists a sequence beta then there exists a sequence beta through beta and culminating in alpha so through beta and culminating in alpha so through beta and culminating in alpha so that beta is a law is an axiom and any that beta is a law is an axiom and any
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,40:53,41:00,that beta is a law is an axiom and any other formula in the sequence is derived other formula in the sequence is derived other formula in the sequence is derived from two previous formula by modus from two previous formula by modus from two previous formula by modus ponens or in other words there x is a
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:00,41:04,ponens or in other words there x is a ponens or in other words there x is a proof which is culminating in alpha that proof which is culminating in alpha that proof which is culminating in alpha that is well that is when we say that alpha is well that is when we say that alpha
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:04,41:17,is well that is when we say that alpha is provable from gamma so this we know is provable from gamma so this we know is provable from gamma so this we know if alpha is probable then there is a if alpha is probable then there is a if alpha is probable then there is a proof now let us look at beta beta s
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:17,41:46,proof now let us look at beta beta s proof now let us look at beta beta s surely an axiom so any assignment that surely an axiom so any assignment that surely an axiom so any assignment that satisfies the whole of gamma why is that if beethoven is an axiom
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:46,41:53,why is that if beethoven is an axiom either it is a logical axiom or it is a either it is a logical axiom or it is a either it is a logical axiom or it is a proper axiom if it is a proper axiom it proper axiom if it is a proper axiom it
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:53,41:58,proper axiom if it is a proper axiom it is a member of gamma now we are looking is a member of gamma now we are looking is a member of gamma now we are looking at an assignment which satisfies the at an assignment which satisfies the at an assignment which satisfies the whole of gamma therefore in particular
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,41:58,42:03,whole of gamma therefore in particular whole of gamma therefore in particular beta one was also satisfied if beta one beta one was also satisfied if beta one beta one was also satisfied if beta one happens to be a proper axiom on the happens to be a proper axiom on the
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:03,42:09,happens to be a proper axiom on the other hand if beta one is a logical other hand if beta one is a logical other hand if beta one is a logical axiom then beta one must subscribe to axiom then beta one must subscribe to axiom then beta one must subscribe to one of the three templates a one a two
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:09,42:15,one of the three templates a one a two one of the three templates a one a two and a three and a three and a three if you look at a one a two and a three if you look at a one a two and a three if you look at a one a two and a three you find that these three templates are
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:15,42:21,you find that these three templates are you find that these three templates are essentially two tautologies that is essentially two tautologies that is essentially two tautologies that is whatever you substitute for the whatever you substitute for the whatever you substitute for the variables here what you get to set out
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:21,42:25,variables here what you get to set out variables here what you get to set out all it you can drop the truth table and all it you can drop the truth table and all it you can drop the truth table and see that if whatever truth values you
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:25,42:32,see that if whatever truth values you see that if whatever truth values you assigned to alpha beta and gamma these assigned to alpha beta and gamma these assigned to alpha beta and gamma these formulae will always evaluate it true formulae will always evaluate it true formulae will always evaluate it true therefore our logical axioms are always
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:32,42:39,therefore our logical axioms are always therefore our logical axioms are always tautologies therefore they are satisfied tautologies therefore they are satisfied tautologies therefore they are satisfied in every single assignment so if beta in every single assignment so if beta in every single assignment so if beta one is a logical axiom then it is true
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:39,42:43,one is a logical axiom then it is true one is a logical axiom then it is true in every single assignment not just in in every single assignment not just in in every single assignment not just in the assignments that satisfy the whole the assignments that satisfy the whole
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:43,42:50,the assignments that satisfy the whole of gamma so in particular in any of gamma so in particular in any of gamma so in particular in any assignment which satisfies the whole of assignment which satisfies the whole of assignment which satisfies the whole of gamma beta one is true also
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:50,42:58,gamma beta one is true also gamma beta one is true also therefore if beta one is an axiom then therefore if beta one is an axiom then therefore if beta one is an axiom then any assignment that satisfies gamma must any assignment that satisfies gamma must any assignment that satisfies gamma must necessarily satisfy beta one or in other
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,42:58,43:07,necessarily satisfy beta one or in other necessarily satisfy beta one or in other words beta one is a logical consequence words beta one is a logical consequence words beta one is a logical consequence of gum so we are now proving by of gum so we are now proving by
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:07,43:16,of gum so we are now proving by induction this is the basis of the induction this is the basis of the induction this is the basis of the induction the first statement in the induction the first statement in the induction the first statement in the proof is a logical consequence of gamma
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:16,43:35,proof is a logical consequence of gamma proof is a logical consequence of gamma now assume that beta j is a logical assume that beta j is a logical consequence of gamma for every j less consequence of gamma for every j less consequence of gamma for every j less than i and we are going to look at beta
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:35,43:46,than i and we are going to look at beta than i and we are going to look at beta i consider the sequence from beta i consider the sequence from beta i consider the sequence from beta through beta i this is also a proof through beta i this is also a proof
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:46,43:53,through beta i this is also a proof culminating in beta i every formula here culminating in beta i every formula here culminating in beta i every formula here is either an axiom or follows from two is either an axiom or follows from two is either an axiom or follows from two of the previous form label modus ponens
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:53,43:58,of the previous form label modus ponens of the previous form label modus ponens therefore this is also a proof and here therefore this is also a proof and here therefore this is also a proof and here we know that beta to beta i minus we know that beta to beta i minus
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,43:58,44:09,we know that beta to beta i minus are all logical consequences of gamma are all logical consequences of gamma are all logical consequences of gamma what we want to show is that beta i is what we want to show is that beta i is what we want to show is that beta i is also a logical consequence of gum now
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:09,44:19,also a logical consequence of gum now also a logical consequence of gum now beta i could be several beta i could be beta i could be several beta i could be beta i could be several beta i could be an axiom if beta is an axiom we have an
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:19,44:25,an axiom if beta is an axiom we have an an axiom if beta is an axiom we have an argument that we made in the case of argument that we made in the case of argument that we made in the case of beta that argument is valid here if
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:25,44:32,beta that argument is valid here if beta that argument is valid here if beta is a logical axiom its true beta is a logical axiom its true beta is a logical axiom its true everywhere so it is true in particular everywhere so it is true in particular everywhere so it is true in particular in the assignment which makes gamma if
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:32,44:38,in the assignment which makes gamma if in the assignment which makes gamma if beta i is a proper axiom then it is a beta i is a proper axiom then it is a beta i is a proper axiom then it is a member of gamma so in any assignment
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:38,44:42,member of gamma so in any assignment member of gamma so in any assignment which makes the whole of gamma this is which makes the whole of gamma this is which makes the whole of gamma this is also true trivially so if beta i is an also true trivially so if beta i is an
204.json,Discrete Mathematics by Prof Sudarshan Iyengar,NPTEL,44:42,45:00,also true trivially so if beta i is an axiom then we know that beta is a axiom then we know that beta is a axiom then we know that beta is a logical consequence of gamma suppose logical consequence of gamma suppose logical consequence of gamma suppose beta i follows from some beta j and beta
